Cairns, 24.2, 31.5, 1.4, 4.8, 8.5, NE, 31.0, SE, NNE, 7.0, 15.0, 70.0, 70.0, 1009.5, 1006.1, 6.0, 5.0, 29.1, 30.4, Yes, Yes
MelbourneAirport, 8.3, 18.7, 0.0, 2.8, 8.6, N, 54.0, N, N, 30.0, 33.0, 70.0, 55.0, 1018.2, 1016.1, 1.0, 6.0, 11.7, 17.6, No, No
MelbourneAirport, 6.4, 12.3, 0.4, 0.6, 6.1, SSE, 33.0, SSW, S, 9.0, 20.0, 87.0, 58.0, 1030.6, 1028.0, 2.0, 7.0, 8.2, 10.7, No, No
Melbourne, 13.0, 28.2, 3.0, 5.2, 11.5, NNE, 41.0, NNE, NNE, 17.0, 19.0, 75.0, 35.0, 1024.1, 1019.9, 0.0, 1.0, 15.9, 26.2, Yes, No
NorfolkIsland, 14.7, 18.2, 0.6, 4.6, 3.7, SE, 37.0, SE, ESE, 19.0, 19.0, 69.0, 67.0, 1024.7, 1023.4, 5.0, 7.0, 17.1, 17.0, No, Yes
MountGambier, 11.9, 32.8, 0.0, 4.6, 12.6, NNE, 30.0, NE, NNE, 9.0, 20.0, 79.0, 34.0, 1019.4, 1015.9, 6.0, 7.0, 19.5, 31.5, No, No
PerthAirport, 10.8, 31.7, 0.0, 5.8, 11.0, ENE, 35.0, ENE, W, 19.0, 20.0, 54.0, 29.0, 1020.4, 1016.2, 0.0, 0.0, 22.0, 29.8, No, No
CoffsHarbour, 21.6, 27.6, 0.0, 6.0, 3.3, S, 48.0, SW, S, 24.0, 31.0, 73.0, 66.0, 1006.8, 1006.1, 8.0, 7.0, 23.6, 25.8, No, Yes
CoffsHarbour, 18.5, 25.8, 10.2, 3.4, 7.5, SE, 37.0, SW, SE, 15.0, 19.0, 78.0, 67.0, 1022.7, 1021.0, 5.0, 5.0, 21.6, 23.9, Yes, Yes
CoffsHarbour, 13.2, 22.3, 0.0, 4.8, 8.8, SSW, 44.0, WSW, S, 17.0, 28.0, 69.0, 57.0, 1025.2, 1023.6, 3.0, 5.0, 18.2, 21.5, No, Yes
Darwin, 25.9, 34.3, 5.0, 5.6, 9.7, WNW, 41.0, WNW, WNW, 13.0, 28.0, 75.0, 65.0, 1010.3, 1006.4, 7.0, 5.0, 30.8, 33.8, Yes, Yes
Williamtown, 10.8, 18.4, 7.6, 2.0, 3.9, SSE, 46.0, SE, SSE, 20.0, 20.0, 62.0, 57.0, 1028.0, 1025.7, 5.0, 6.0, 15.3, 16.2, Yes, Yes
Woomera, 7.5, 20.3, 0.0, 3.2, 8.4, NE, 37.0, ENE, N, 15.0, 24.0, 53.0, 50.0, 1027.2, 1024.7, 6.0, 3.0, 11.0, 19.9, No, No
Williamtown, 19.0, 37.1, 0.0, 11.0, 8.2, WNW, 46.0, WNW, S, 22.0, 31.0, 28.0, 72.0, 1014.5, 1015.7, 6.0, 7.0, 31.9, 25.8, No, Yes
CoffsHarbour, 20.1, 29.8, 0.0, 6.6, 5.6, NW, 35.0, WNW, SW, 7.0, 11.0, 66.0, 57.0, 1005.8, 1004.1, 7.0, 5.0, 25.5, 26.8, No, Yes
Darwin, 20.7, 30.5, 0.0, 6.6, 11.0, E, 31.0, ESE, WSW, 24.0, 9.0, 52.0, 46.0, 1014.0, 1010.7, 5.0, 5.0, 23.2, 29.5, No, No
Brisbane, 19.6, 32.8, 0.0, 6.8, 10.4, NE, 28.0, N, NE, 7.0, 9.0, 54.0, 55.0, 1014.4, 1008.5, 1.0, 1.0, 26.8, 30.5, No, Yes
AliceSprings, 17.7, 38.6, 0.0, 15.4, 8.9, SW, 72.0, N, WNW, 28.0, 13.0, 4.0, 8.0, 1012.1, 1007.1, 4.0, 7.0, 31.5, 36.1, No, No
Perth, 16.3, 21.8, 0.0, 6.2, 5.7, WNW, 31.0, SW, WSW, 9.0, 15.0, 63.0, 89.0, 1018.1, 1017.2, 7.0, 7.0, 19.7, 17.5, No, Yes
Portland, 6.4, 15.1, 0.2, 1.2, 3.0, N, 31.0, N, NNE, 9.0, 19.0, 89.0, 63.0, 1024.2, 1019.7, 8.0, 6.0, 9.6, 14.3, No, No
Sydney, 9.8, 20.2, 0.0, 3.6, 9.1, W, 39.0, W, W, 20.0, 20.0, 54.0, 30.0, 1016.8, 1014.1, 2.0, 1.0, 12.1, 19.0, No, No
MelbourneAirport, 8.7, 15.1, 1.8, 0.8, 3.4, W, 31.0, WSW, SSW, 20.0, 11.0, 83.0, 66.0, 1029.0, 1029.4, 6.0, 6.0, 10.7, 14.4, Yes, No
PerthAirport, 12.7, 25.0, 1.4, 6.8, 13.4, E, 48.0, SSE, SSE, 28.0, 15.0, 36.0, 23.0, 1018.6, 1016.4, 1.0, 1.0, 17.3, 24.2, Yes, No
NorfolkIsland, 18.0, 23.1, 7.8, 3.4, 3.9, SE, 37.0, ESE, ESE, 22.0, 20.0, 79.0, 59.0, 1014.2, 1012.7, 8.0, 6.0, 19.4, 21.3, Yes, No
Sydney, 15.3, 24.4, 0.0, 4.8, 3.9, N, 31.0, WNW, NE, 11.0, 17.0, 63.0, 55.0, 1015.9, 1012.0, 3.0, 7.0, 20.4, 22.5, No, No
SydneyAirport, 20.0, 29.3, 0.0, 7.6, 12.0, NE, 37.0, WSW, ENE, 9.0, 26.0, 84.0, 42.0, 1022.7, 1022.2, 1.0, 1.0, 22.4, 27.9, No, No
Watsonia, 14.2, 26.1, 0.4, 9.6, 11.7, W, 52.0, WSW, W, 20.0, 20.0, 64.0, 32.0, 1010.8, 1009.8, 7.0, 3.0, 17.1, 24.5, No, No
Portland, 9.8, 14.8, 5.6, 0.8, 3.4, W, 72.0, WSW, WNW, 31.0, 31.0, 70.0, 94.0, 1012.5, 1010.6, 6.0, 8.0, 12.9, 12.5, Yes, Yes
MelbourneAirport, 9.1, 15.4, 0.4, 1.8, 1.0, N, 76.0, N, N, 24.0, 33.0, 74.0, 56.0, 1009.0, 1004.2, 7.0, 7.0, 11.4, 15.3, No, Yes
AliceSprings, 19.2, 31.6, 0.0, 6.6, 5.9, ENE, 31.0, E, SE, 13.0, 13.0, 56.0, 33.0, 1015.4, 1011.5, 6.0, 5.0, 24.4, 31.5, No, No
Moree, 14.9, 29.8, 0.0, 15.0, 13.2, SSW, 48.0, SW, SSW, 17.0, 22.0, 27.0, 17.0, 1008.6, 1005.6, 0.0, 3.0, 23.6, 29.2, No, No
PerthAirport, 7.1, 20.0, 6.0, 1.8, 8.5, NNW, 41.0, NNE, NNW, 9.0, 30.0, 89.0, 47.0, 1018.7, 1015.4, 2.0, 3.0, 11.1, 18.8, Yes, Yes
Watsonia, 14.3, 22.4, 0.2, 4.6, 9.1, SSW, 30.0, SSE, SW, 7.0, 17.0, 68.0, 51.0, 1016.3, 1014.6, 7.0, 3.0, 15.7, 21.6, No, No
NorfolkIsland, 14.7, 19.3, 4.6, 0.6, 0.0, E, 80.0, ESE, E, 28.0, 35.0, 96.0, 94.0, 1012.8, 1004.5, 8.0, 8.0, 16.1, 17.2, Yes, Yes
Cairns, 24.3, 31.0, 0.6, 7.0, 4.1, ENE, 35.0, S, ESE, 13.0, 13.0, 77.0, 68.0, 1010.2, 1007.2, 7.0, 7.0, 27.6, 29.8, No, Yes
Cairns, 17.5, 27.7, 0.0, 6.6, 10.7, SE, 39.0, S, ESE, 15.0, 26.0, 61.0, 52.0, 1018.9, 1015.3, 2.0, 2.0, 23.5, 26.3, No, No
Townsville, 17.0, 26.5, 0.0, 6.0, 6.8, ESE, 33.0, SE, ENE, 17.0, 22.0, 66.0, 64.0, 1023.8, 1020.4, 3.0, 7.0, 23.0, 24.5, No, No
Perth, 6.0, 26.6, 0.0, 4.0, 9.7, NNE, 30.0, NE, N, 11.0, 9.0, 47.0, 23.0, 1024.7, 1020.5, 0.0, 1.0, 15.5, 26.2, No, Yes
Perth, 8.3, 17.8, 0.0, 2.8, 6.3, S, 24.0, SE, SSE, 7.0, 13.0, 80.0, 58.0, 1022.6, 1019.9, 4.0, 8.0, 13.2, 17.2, No, No
CoffsHarbour, 12.5, 20.1, 0.4, 1.2, 2.7, SW, 22.0, SSW, NNE, 9.0, 13.0, 82.0, 73.0, 1022.8, 1020.3, 6.0, 6.0, 16.0, 19.2, No, No
Portland, 8.0, 20.1, 0.0, 11.4, 11.9, S, 31.0, W, S, 9.0, 17.0, 79.0, 64.0, 1010.2, 1010.5, 1.0, 5.0, 17.3, 18.8, No, No
AliceSprings, 3.8, 26.4, 0.0, 11.4, 10.9, E, 26.0, WNW, ESE, 4.0, 15.0, 22.0, 7.0, 1020.6, 1016.0, 0.0, 0.0, 14.3, 26.1, No, No
Darwin, 21.8, 33.8, 0.0, 4.6, 10.4, E, 33.0, SE, NNW, 13.0, 22.0, 73.0, 53.0, 1013.8, 1010.0, 2.0, 2.0, 26.2, 30.3, No, No
Portland, 8.2, 15.7, 4.2, 2.0, 4.3, WSW, 46.0, SW, SW, 22.0, 22.0, 61.0, 91.0, 1008.2, 1008.9, 6.0, 8.0, 14.0, 12.7, Yes, Yes
MelbourneAirport, 18.6, 34.6, 0.0, 8.6, 5.7, SSE, 30.0, WNW, SSE, 11.0, 20.0, 86.0, 37.0, 1019.7, 1015.9, 7.0, 6.0, 20.0, 33.7, No, No
Portland, 9.1, 13.1, 5.8, 1.8, 7.9, W, 54.0, W, W, 33.0, 33.0, 72.0, 82.0, 1025.7, 1025.9, 7.0, 8.0, 11.5, 11.3, Yes, Yes
Brisbane, 12.3, 24.3, 0.0, 5.6, 12.4, S, 30.0, SSW, ENE, 11.0, 13.0, 44.0, 40.0, 1021.2, 1016.8, 1.0, 1.0, 20.0, 22.4, No, No
Mildura, 5.1, 20.1, 0.0, 3.2, 8.1, NW, 20.0, NNW, NNW, 6.0, 9.0, 84.0, 47.0, 1024.7, 1020.3, 4.0, 1.0, 10.0, 19.6, No, No
Nuriootpa, 8.4, 10.4, 6.4, 0.4, 0.8, W, 41.0, SW, WSW, 19.0, 13.0, 88.0, 91.0, 1007.5, 1006.0, 8.0, 7.0, 9.5, 7.9, Yes, Yes
Williamtown, 16.9, 22.9, 11.8, 2.8, 0.5, ESE, 37.0, E, ESE, 7.0, 17.0, 88.0, 75.0, 1025.8, 1023.9, 7.0, 7.0, 19.9, 22.0, Yes, Yes
Melbourne, 19.3, 31.2, 0.0, 9.4, 0.4, NW, 46.0, W, NNE, 26.0, 22.0, 48.0, 35.0, 1019.3, 1015.7, 7.0, 7.0, 23.9, 29.3, No, Yes
Darwin, 21.6, 27.3, 106.4, 6.4, 0.0, WNW, 48.0, W, W, 9.0, 26.0, 91.0, 87.0, 1006.7, 1004.6, 7.0, 7.0, 25.3, 26.5, Yes, Yes
WaggaWagga, 8.9, 25.5, 0.0, 8.0, 10.8, WNW, 22.0, NE, WNW, 7.0, 13.0, 54.0, 26.0, 1023.1, 1020.1, 1.0, 3.0, 16.0, 24.9, No, No
NorfolkIsland, 20.7, 24.1, 2.6, 2.0, 0.9, SE, 46.0, S, SW, 24.0, 24.0, 99.0, 89.0, 1006.1, 1006.8, 8.0, 6.0, 21.6, 23.1, Yes, No
Townsville, 19.2, 29.7, 0.0, 6.2, 10.3, N, 41.0, N, N, 13.0, 15.0, 62.0, 52.0, 1016.4, 1012.8, 3.0, 1.0, 26.8, 28.4, No, No
Nuriootpa, 19.2, 32.5, 0.0, 9.6, 11.0, NE, 41.0, NE, E, 20.0, 20.0, 50.0, 27.0, 1015.4, 1012.8, 1.0, 6.0, 23.4, 31.8, No, No
Hobart, 5.6, 20.2, 0.0, 2.8, 10.7, NW, 35.0, NNW, NNE, 17.0, 15.0, 53.0, 21.0, 1028.2, 1024.6, 2.0, 3.0, 11.2, 19.6, No, No
SydneyAirport, 6.3, 15.2, 0.0, 4.2, 9.6, SW, 44.0, W, SSE, 22.0, 20.0, 55.0, 48.0, 1022.0, 1018.6, 1.0, 3.0, 10.3, 14.4, No, No
CoffsHarbour, 15.7, 22.9, 1.8, 5.4, 1.3, N, 65.0, NNE, N, 17.0, 17.0, 76.0, 94.0, 1016.8, 1012.0, 7.0, 8.0, 19.8, 17.8, Yes, Yes
SydneyAirport, 10.2, 14.2, 21.0, 1.8, 5.8, S, 48.0, SW, SSW, 26.0, 30.0, 85.0, 61.0, 1033.1, 1031.5, 4.0, 2.0, 10.9, 14.1, Yes, Yes
Cairns, 22.1, 25.4, 46.4, 6.8, 0.7, SE, 59.0, SSE, SSE, 24.0, 31.0, 87.0, 95.0, 1015.8, 1014.5, 7.0, 7.0, 24.2, 22.8, Yes, Yes
NorfolkIsland, 18.5, 24.8, 2.2, 6.2, 9.9, ENE, 67.0, E, E, 35.0, 37.0, 65.0, 53.0, 1024.4, 1022.4, 4.0, 2.0, 22.3, 23.4, Yes, No
CoffsHarbour, 19.3, 27.0, 0.8, 4.8, 9.6, NE, 35.0, W, NE, 7.0, 26.0, 87.0, 55.0, 1023.6, 1021.1, 5.0, 2.0, 21.0, 26.5, No, No
Darwin, 25.0, 30.9, 28.8, 6.4, 0.2, WNW, 74.0, WNW, WNW, 33.0, 46.0, 87.0, 83.0, 1007.0, 1005.5, 8.0, 8.0, 28.1, 27.9, Yes, Yes
Moree, 21.8, 31.0, 2.8, 2.6, 7.7, NNE, 50.0, NNE, N, 30.0, 26.0, 80.0, 65.0, 1005.5, 1003.3, 7.0, 7.0, 23.6, 29.3, Yes, Yes
Mildura, 7.2, 20.9, 0.0, 4.0, 3.5, NNE, 54.0, NNE, N, 24.0, 31.0, 62.0, 33.0, 1020.0, 1014.8, 5.0, 7.0, 11.3, 20.3, No, Yes
Melbourne, 6.3, 16.9, 0.0, 2.0, 4.2, SE, 24.0, NNE, S, 6.0, 9.0, 100.0, 74.0, 1021.6, 1019.0, 7.0, 2.0, 7.9, 15.4, No, No
PerthAirport, 16.7, 25.5, 0.0, 6.2, 6.8, SW, 33.0, E, SW, 13.0, 20.0, 72.0, 51.0, 1023.4, 1019.6, 8.0, 3.0, 19.4, 24.5, No, No
Cairns, 12.9, 24.6, 0.0, 6.2, 11.0, SE, 39.0, S, SE, 17.0, 19.0, 42.0, 40.0, 1016.2, 1013.1, 2.0, 3.0, 19.8, 23.0, No, No
WaggaWagga, 12.6, 14.7, 8.0, 0.2, 0.0, WSW, 41.0, SE, NNE, 13.0, 11.0, 97.0, 97.0, 1010.1, 1006.8, 8.0, 8.0, 13.1, 12.9, Yes, Yes
Nuriootpa, 7.2, 26.5, 0.0, 2.8, 7.8, WNW, 30.0, ENE, W, 7.0, 15.0, 55.0, 25.0, 1022.0, 1019.7, 6.0, 6.0, 17.5, 26.0, No, No
Mildura, 8.8, 17.6, 5.8, 1.0, 8.6, SSE, 33.0, SSE, S, 15.0, 20.0, 91.0, 37.0, 1019.2, 1019.1, 1.0, 1.0, 10.3, 17.2, Yes, No
PerthAirport, 17.2, 35.0, 0.0, 8.0, 11.7, ENE, 44.0, ENE, SW, 22.0, 13.0, 42.0, 15.0, 1016.8, 1013.8, 6.0, 4.0, 21.4, 33.8, No, No
Moree, 16.6, 30.4, 0.0, 8.0, 9.6, SSW, 43.0, ESE, E, 15.0, 7.0, 46.0, 26.0, 1023.9, 1019.0, 6.0, 6.0, 22.9, 29.2, No, No
Cobar, 15.7, 31.3, 0.0, 6.2, 3.5, NW, 50.0, NNE, W, 24.0, 11.0, 21.0, 25.0, 1013.4, 1013.9, 5.0, 8.0, 24.7, 25.9, No, Yes
Perth, 11.2, 20.4, 4.6, 2.8, 1.7, NNW, 46.0, NE, NNE, 19.0, 11.0, 79.0, 50.0, 1020.2, 1014.0, 7.0, 7.0, 13.4, 19.0, Yes, Yes
Canberra, 4.1, 13.7, 0.0, 2.0, 4.0, NNW, 44.0, N, NNW, 19.0, 19.0, 90.0, 62.0, 1029.5, 1026.8, 7.0, 3.0, 7.2, 12.6, No, No
Darwin, 24.6, 30.2, 35.2, 6.6, 3.7, SE, 31.0, E, E, 15.0, 15.0, 91.0, 71.0, 1012.0, 1008.6, 8.0, 7.0, 26.1, 29.7, Yes, No
Melbourne, 10.2, 29.2, 0.0, 5.6, 11.8, WSW, 59.0, N, NNW, 20.0, 24.0, 50.0, 23.0, 1011.0, 1004.2, 5.0, 2.0, 19.0, 28.3, No, No
Watsonia, 8.0, 17.4, 12.4, 1.4, 1.8, NE, 61.0, NNW, W, 19.0, 31.0, 81.0, 72.0, 997.6, 995.6, 7.0, 7.0, 16.0, 12.6, Yes, Yes
AliceSprings, 13.0, 23.8, 3.8, 8.0, 4.2, SW, 46.0, ENE, ESE, 13.0, 11.0, 85.0, 43.0, 1013.8, 1008.6, 8.0, 4.0, 13.4, 22.5, Yes, Yes
CoffsHarbour, 21.1, 30.4, 0.6, 1.8, 5.0, NNE, 48.0, NNW, NNE, 20.0, 31.0, 68.0, 80.0, 1012.0, 1007.7, 3.0, 7.0, 26.5, 26.6, No, Yes
PerthAirport, 13.2, 21.4, 19.6, 3.0, 8.2, SSW, 59.0, WSW, SW, 13.0, 41.0, 88.0, 49.0, 1007.5, 1009.0, 6.0, 3.0, 15.0, 20.6, Yes, Yes
Brisbane, 20.3, 27.2, 0.0, 8.4, 1.2, E, 35.0, SSW, ESE, 4.0, 13.0, 70.0, 72.0, 1022.5, 1019.9, 7.0, 7.0, 23.3, 22.3, No, Yes
NorfolkIsland, 16.3, 19.9, 7.0, 1.0, 5.0, S, 41.0, NE, SE, 9.0, 17.0, 80.0, 84.0, 1005.9, 1003.9, 7.0, 6.0, 18.6, 18.0, Yes, Yes
Woomera, 21.7, 35.2, 0.0, 12.0, 10.3, S, 44.0, SE, E, 22.0, 13.0, 46.0, 21.0, 1021.0, 1018.3, 5.0, 1.0, 24.3, 33.5, No, No
NorfolkIsland, 17.3, 21.1, 4.4, 6.2, 2.4, NNE, 39.0, NNE, NNE, 15.0, 22.0, 91.0, 92.0, 1020.7, 1017.7, 8.0, 8.0, 18.5, 18.7, Yes, Yes
Brisbane, 13.6, 34.2, 0.0, 6.2, 9.7, WSW, 48.0, NNW, WNW, 9.0, 17.0, 44.0, 13.0, 1012.3, 1005.3, 0.0, 0.0, 23.6, 33.9, No, No
Darwin, 25.2, 31.8, 13.6, 3.0, 4.8, W, 56.0, W, WSW, 13.0, 30.0, 81.0, 67.0, 1006.5, 1004.6, 6.0, 7.0, 29.0, 28.1, Yes, Yes
Brisbane, 20.5, 29.6, 0.2, 8.0, 8.0, NNE, 22.0, NE, NE, 6.0, 9.0, 61.0, 53.0, 1015.5, 1011.2, 7.0, 2.0, 25.7, 28.1, No, No
Perth, 8.6, 18.4, 4.8, 1.8, 5.7, W, 22.0, NNE, WNW, 7.0, 11.0, 93.0, 63.0, 1024.5, 1022.1, 7.0, 6.0, 11.6, 17.1, Yes, No
SydneyAirport, 11.9, 18.8, 0.0, 2.6, 9.5, S, 50.0, SSW, SSW, 28.0, 33.0, 68.0, 70.0, 1027.4, 1025.0, 1.0, 2.0, 17.0, 18.5, No, No
Moree, 22.4, 40.4, 1.4, 12.4, 10.8, NE, 59.0, E, S, 9.0, 11.0, 59.0, 26.0, 1011.2, 1008.9, 0.0, 3.0, 29.3, 38.8, Yes, Yes
Watsonia, 13.6, 33.3, 0.0, 8.0, 12.3, N, 37.0, ESE, W, 4.0, 9.0, 76.0, 26.0, 1023.0, 1020.2, 1.0, 1.0, 18.8, 32.7, No, No
Watsonia, 8.9, 27.1, 0.0, 6.4, 9.7, NNE, 28.0, E, NNW, 9.0, 9.0, 71.0, 26.0, 1024.1, 1021.3, 1.0, 4.0, 14.3, 26.1, No, No
PerthAirport, 11.4, 21.1, 4.0, 3.6, 7.8, NW, 35.0, N, WNW, 15.0, 20.0, 84.0, 59.0, 1018.9, 1016.0, 6.0, 5.0, 16.1, 19.5, Yes, No
Perth, 16.4, 29.2, 0.0, 9.6, 0.3, W, 31.0, SE, WNW, 6.0, 13.0, 34.0, 56.0, 1011.2, 1010.5, 7.0, 7.0, 24.8, 25.1, No, No
Watsonia, 16.6, 22.1, 0.2, 4.0, 3.9, SW, 46.0, W, SSW, 17.0, 24.0, 74.0, 68.0, 1016.6, 1017.6, 7.0, 7.0, 18.1, 19.2, No, No
PerthAirport, 10.4, 24.6, 0.0, 4.6, 3.7, SW, 39.0, S, SW, 20.0, 24.0, 67.0, 65.0, 1007.6, 1004.6, 3.0, 7.0, 20.2, 22.1, No, Yes
Hobart, 7.2, 10.0, 0.6, 0.6, 0.0, SE, 39.0, SSE, SE, 15.0, 22.0, 84.0, 84.0, 1022.3, 1020.6, 8.0, 8.0, 9.0, 9.5, No, Yes
Watsonia, 9.0, 23.8, 0.0, 6.0, 7.1, WNW, 72.0, NW, NNW, 11.0, 22.0, 60.0, 36.0, 1003.6, 999.6, 7.0, 7.0, 17.1, 22.3, No, Yes
Brisbane, 10.2, 24.9, 0.0, 3.6, 10.1, WNW, 26.0, SW, W, 2.0, 11.0, 52.0, 23.0, 1018.1, 1014.4, 1.0, 1.0, 17.8, 24.6, No, No
PerthAirport, 11.8, 15.7, 5.2, 2.0, 0.0, ESE, 41.0, E, S, 9.0, 19.0, 89.0, 84.0, 1014.0, 1012.9, 7.0, 8.0, 13.6, 14.7, Yes, Yes
NorfolkIsland, 16.6, 19.2, 0.4, 4.2, 9.0, WSW, 54.0, WSW, SW, 30.0, 22.0, 60.0, 55.0, 1015.1, 1014.4, 1.0, 1.0, 17.7, 18.7, No, No
SydneyAirport, 12.1, 17.7, 6.8, 3.2, 2.3, SSW, 48.0, SSW, S, 22.0, 31.0, 89.0, 75.0, 1029.8, 1028.4, 7.0, 7.0, 12.8, 15.3, Yes, Yes
NorfolkIsland, 15.6, 21.0, 0.0, 3.0, 8.4, E, 35.0, E, E, 17.0, 26.0, 58.0, 66.0, 1021.3, 1018.8, 7.0, 2.0, 18.7, 19.6, No, No
Portland, 12.5, 20.0, 4.4, 8.0, 8.4, W, 61.0, W, W, 24.0, 39.0, 74.0, 65.0, 1009.2, 1010.4, 8.0, 8.0, 15.7, 16.1, Yes, Yes
Portland, 12.4, 30.1, 0.0, 8.2, 11.9, WSW, 54.0, N, SW, 13.0, 30.0, 44.0, 57.0, 1010.0, 1010.3, 3.0, 6.0, 20.4, 23.3, No, No
Townsville, 25.4, 30.2, 0.2, 2.6, 10.3, ENE, 31.0, NE, ENE, 2.0, 24.0, 75.0, 78.0, 1014.6, 1012.9, 6.0, 2.0, 29.2, 29.3, No, No
PerthAirport, 10.2, 23.3, 0.0, 3.4, 9.4, N, 46.0, NNE, N, 24.0, 28.0, 34.0, 23.0, 1024.6, 1019.5, 2.0, 4.0, 16.7, 23.1, No, Yes
Darwin, 22.8, 33.6, 32.2, 4.6, 7.5, NNE, 43.0, SE, ESE, 15.0, 7.0, 68.0, 52.0, 1008.2, 1004.9, 7.0, 7.0, 28.5, 33.2, Yes, No
Williamtown, 15.0, 20.9, 13.4, 2.8, 0.4, ESE, 67.0, E, E, 17.0, 22.0, 87.0, 91.0, 1020.6, 1017.9, 8.0, 8.0, 16.5, 17.2, Yes, Yes
SydneyAirport, 17.9, 19.9, 0.0, 5.2, 0.4, S, 61.0, SSW, S, 41.0, 35.0, 72.0, 68.0, 1019.1, 1020.2, 7.0, 7.0, 18.6, 19.6, No, Yes
Cairns, 22.3, 25.9, 16.4, 6.0, 0.3, S, 50.0, S, SSE, 17.0, 19.0, 90.0, 92.0, 1018.2, 1016.1, 7.0, 8.0, 24.2, 24.4, Yes, Yes
Watsonia, 6.7, 12.7, 10.4, 0.8, 3.2, NNE, 46.0, WSW, SW, 7.0, 13.0, 99.0, 71.0, 1023.0, 1023.6, 7.0, 7.0, 8.2, 11.1, Yes, Yes
Melbourne, 12.8, 31.5, 0.0, 3.8, 10.0, N, 46.0, N, NNW, 13.0, 20.0, 90.0, 27.0, 1020.3, 1016.2, 7.0, 5.0, 14.9, 30.4, No, No
Sydney, 16.6, 23.2, 0.0, 4.2, 5.1, ESE, 35.0, ESE, SE, 7.0, 20.0, 51.0, 66.0, 1020.1, 1019.6, 6.0, 8.0, 21.3, 19.0, No, No
PerthAirport, 21.1, 30.9, 0.0, 4.0, 9.2, WSW, 33.0, SE, WSW, 7.0, 22.0, 64.0, 54.0, 1015.3, 1012.1, 6.0, 1.0, 25.6, 28.9, No, No
Sydney, 15.4, 27.8, 0.0, 8.4, 13.5, W, 52.0, WNW, WNW, 26.0, 20.0, 36.0, 26.0, 1008.7, 1007.9, 1.0, 1.0, 21.3, 27.1, No, No
Mildura, 8.8, 23.8, 0.0, 7.2, 6.3, W, 46.0, WSW, W, 17.0, 19.0, 58.0, 29.0, 1015.7, 1012.5, 3.0, 6.0, 14.1, 21.5, No, No
Cairns, 21.0, 28.8, 2.6, 4.4, 10.5, SE, 39.0, SSE, SE, 17.0, 28.0, 77.0, 64.0, 1015.5, 1012.6, 1.0, 2.0, 24.4, 27.5, Yes, No
Darwin, 26.6, 32.9, 1.8, 5.8, 2.3, NW, 35.0, WSW, NW, 9.0, 15.0, 83.0, 93.0, 1007.9, 1005.8, 7.0, 8.0, 29.1, 26.2, Yes, Yes
Cairns, 22.2, 28.6, 2.4, 5.8, 3.2, SE, 46.0, S, SSE, 13.0, 26.0, 85.0, 71.0, 1014.9, 1012.6, 7.0, 5.0, 24.4, 27.2, Yes, Yes
Darwin, 24.5, 31.2, 9.8, 4.0, 1.8, WSW, 61.0, W, W, 24.0, 35.0, 81.0, 78.0, 1005.8, 1004.2, 7.0, 7.0, 28.3, 29.2, Yes, Yes
Darwin, 23.6, 34.3, 21.8, 8.6, 9.8, NNE, 48.0, ESE, NNE, 13.0, 28.0, 74.0, 47.0, 1010.1, 1005.5, 2.0, 7.0, 29.0, 32.9, Yes, Yes
PerthAirport, 4.3, 22.4, 0.0, 3.2, 10.3, E, 31.0, SE, ENE, 6.0, 15.0, 51.0, 32.0, 1025.5, 1019.6, 0.0, 0.0, 16.0, 21.8, No, Yes
Watsonia, 15.8, 25.7, 0.0, 5.6, 8.3, SW, 31.0, W, SSW, 9.0, 13.0, 88.0, 52.0, 1010.9, 1009.8, 7.0, 7.0, 17.2, 24.3, No, No
Townsville, 23.1, 28.3, 0.0, 2.6, 0.8, ESE, 39.0, SE, SE, 13.0, 24.0, 79.0, 74.0, 1013.8, 1010.8, 7.0, 7.0, 25.6, 25.9, No, Yes
MountGambier, 8.6, 16.3, 1.2, 1.4, 1.4, SSW, 28.0, E, S, 9.0, 17.0, 83.0, 65.0, 1015.2, 1015.2, 7.0, 7.0, 13.6, 15.3, Yes, Yes
Mildura, 13.9, 29.7, 0.0, 10.2, 6.5, S, 37.0, S, S, 17.0, 13.0, 73.0, 26.0, 1024.0, 1021.3, 0.0, 0.0, 16.1, 27.1, No, No
Nuriootpa, 15.4, 36.9, 0.0, 10.4, 12.8, WSW, 61.0, W, WSW, 24.0, 30.0, 7.0, 19.0, 1003.8, 1005.3, 0.0, 4.0, 31.7, 33.0, No, No
MelbourneAirport, 10.4, 21.7, 0.0, 5.8, 9.6, SW, 50.0, WSW, WSW, 24.0, 20.0, 60.0, 40.0, 1011.8, 1010.0, 7.0, 7.0, 13.9, 20.2, No, No
Nuriootpa, 9.7, 13.2, 0.0, 2.2, 7.1, WNW, 67.0, WNW, WNW, 26.0, 31.0, 57.0, 54.0, 1012.7, 1011.1, 6.0, 5.0, 11.8, 12.0, No, Yes
Perth, 7.3, 18.5, 1.6, 2.0, 3.8, W, 48.0, NNE, NW, 7.0, 13.0, 92.0, 59.0, 1019.2, 1014.8, 8.0, 6.0, 10.3, 17.5, Yes, Yes
MelbourneAirport, 12.7, 23.8, 0.2, 4.2, 12.2, SE, 54.0, SE, SE, 15.0, 33.0, 64.0, 34.0, 1022.0, 1020.9, 1.0, 1.0, 16.3, 22.6, No, No
